toy_id,age_start,wage_uf,target_density,realized_density,initial_balance_uf,observed_fund,final_observed_uf,final_what_if_uf__transicion_5_anios_antes,delta_uf__transicion_5_anios_antes,delta_relative__transicion_5_anios_antes,final_what_if_uf__base,delta_uf__base,delta_relative__base,final_what_if_uf__transicion_5_anios_despues,delta_uf__transicion_5_anios_despues,delta_relative__transicion_5_anios_despues,age_band
TOY0212,26,76.47117163454924,0.8268839962425814,0.8083333333333333,16.222196598387704,A,1065.5414545973053,1035.2910008939405,-30.250453703364883,-0.028389748303877416,1064.642162310684,-0.899292286621403,-0.0008439768183033936,1065.5414545973053,0.0,0.0,<35
TOY0213,33,48.281885964887714,0.8063882098698429,0.7666666666666667,37.62772859550354,A,677.9692903422236,635.9651710922942,-42.00411924992943,-0.06195578449980632,657.2475683913447,-20.721721950878987,-0.030564396125404292,659.3791676751927,-18.590122667030982,-0.02742030196920442,<35
TOY0214,25,40.26304156657535,0.39531283990655275,0.35,10.384312903044627,B,246.35658587558302,248.86467066115853,2.5080847855755053,0.010180709302580526,256.3085111108673,9.951925235284278,0.040396424556355504,256.3085111108673,9.951925235284278,0.040396424556355504,<35
TOY0215,60,28.640007180003295,0.6651279339186623,0.5666666666666667,106.40863287578779,D,386.3587678726489,365.5694836657013,-20.789284206947627,-0.05380823715071004,371.6351163827481,-14.723651489900817,-0.03810875464525243,386.3587678726489,0.0,0.0,55+
TOY0216,67,37.22920323900551,0.47677811993960284,0.44166666666666665,118.34374667120096,E,385.29068753794,385.29068753794,0.0,0.0,385.29068753794,0.0,0.0,386.85621666639446,1.5655291284544433,0.0040632415448667025,55+
TOY0217,42,29.28151375043472,0.7304788067970273,0.7583333333333333,66.94469574226424,B,465.20447625918615,435.43813322574965,-29.7663430334365,-0.0639855043373494,445.43055790066256,-19.773918358523588,-0.04250586434062309,456.36475609940396,-8.839720159782189,-0.01900179514794087,35–44
TOY0218,26,41.014436849933396,0.6600762407390125,0.6333333333333333,17.4407938980304,A,472.5597398998085,458.09822818628487,-14.461511713523635,-0.030602504810481213,472.15493431421356,-0.40480558559494284,-0.0008566230920999951,472.5597398998085,0.0,0.0,<35
TOY0219,39,63.54953181703059,0.6439958534206485,0.7166666666666667,36.954639777783456,B,800.2016634199607,770.8426336139738,-29.359029805986893,-0.036689538585198744,786.3055731763868,-13.896090243573894,-0.017365735262513393,803.1045814274103,2.902918007449557,0.0036277330329992363,35–44
TOY0220,46,45.38395732382349,0.6410146530143009,0.6916666666666667,60.43791125483615,B,610.5508454943798,560.424227501886,-50.126617992493834,-0.08210064462674671,583.9160226117124,-26.634822882667436,-0.043624250263875175,590.1486591929125,-20.40218630146728,-0.03341603152632944,45–54
TOY0221,51,15.0,0.7907196039534085,0.7666666666666667,127.40583542111067,D,347.72497953272,347.42373172942285,-0.3012478032971444,-0.0008663392653066593,355.1538532200427,7.428873687322721,0.02136422208524036,371.2648225115503,23.53984297883028,0.0676967269089026,45–54
TOY0222,46,26.33646258838991,0.6573917343873721,0.6666666666666666,64.41049463129583,C,370.66934784551535,355.61266643549845,-15.056681410016893,-0.040620249549989995,370.3752920927586,-0.29405575275671936,-0.0007933101414128174,375.09519236683235,4.4258445213170035,0.011940141657360792,45–54
TOY0223,43,45.38355727082542,0.48055145986577263,0.49166666666666664,74.02308500282598,B,481.2686359204756,444.9983464238557,-36.27028949661991,-0.07536391692604127,464.3895316260044,-16.879104294471233,-0.03507210533715377,467.6719070348543,-13.596728885621303,-0.02825184911461387,35–44
TOY0224,55,28.384485583310298,0.8181713562051135,0.825,126.98391456127126,E,496.0137938696177,503.92584053562274,7.91204666600504,0.01595126337975361,524.4866894836866,28.472895614068932,0.05740343507776191,533.3975455829298,37.38375171331205,0.0753683711528772,55+
TOY0225,43,29.433495702687086,0.8078788941966588,0.8166666666666667,52.902783015915695,C,453.96545696516597,439.59912773988816,-14.36632922527781,-0.03164630481208652,457.5469516964935,3.5814947313275525,0.007889355184137692,460.94867597137426,6.983219006208287,0.015382710069819616,35–44
TOY0226,36,35.6249464163099,0.6017247920746196,0.5583333333333333,51.022055476261485,A,415.91970341743377,387.52342985026786,-28.396273567165906,-0.06827345118263428,399.85562728532716,-16.064076132106607,-0.0386230226654688,403.76491977929777,-12.154783638135996,-0.029223870709334854,35–44
TOY0227,42,39.4314187482091,0.6908126585447272,0.6833333333333333,80.64269180259569,A,598.6823401576696,534.2840185110739,-64.39832164659572,-0.10756676341853633,547.0453160636206,-51.637024094049025,-0.08625112289173231,561.7718577263204,-36.91048243134924,-0.061652866562973085,35–44
TOY0228,62,67.27288742176904,0.5915084836495167,0.5916666666666667,109.04886164110182,C,789.3179742784832,707.9734596106656,-81.34451466781763,-0.10305671138703609,709.4377322970557,-79.8802419814275,-0.10120160009588808,731.5565607797245,-57.76141349875877,-0.07317889035981795,55+
TOY0229,43,67.27036096998431,0.8285126432126593,0.8083333333333333,96.18594497120303,C,993.815303807407,962.7371251180097,-31.078178689397305,-0.03127158393549956,1000.9473295663015,7.132025758894542,0.007176409672472461,1008.7982006559511,14.982896848544101,0.015076138182963383,35–44
TOY0230,40,19.029027068514853,0.8661646948591614,0.8333333333333334,55.366805644792336,B,348.1327892441425,332.25170852527003,-15.881080718872454,-0.045617882628502415,336.47511715103997,-11.65767209310252,-0.033486280101375665,348.1327892441425,0.0,0.0,35–44
TOY0231,39,70.68423777468387,0.8285637972946749,0.8166666666666667,70.14252359494537,A,1089.1604903300345,1010.565493788369,-78.59499654166541,-0.0721610793261972,1030.6652950690723,-58.49519526096219,-0.05370668122861966,1053.138946066025,-36.021544264009435,-0.033072760703148796,35–44
TOY0232,49,54.48352008335575,0.8353177795793654,0.8083333333333333,52.721177979182904,B,803.1889135973718,734.3178261796479,-68.87108741772386,-0.08574705931791293,751.9857426693893,-51.203170927982455,-0.06374984771471826,773.0361828457236,-30.152730751648164,-0.03754126861213547,45–54
TOY0233,51,47.96087586968464,0.7178229256417623,0.7166666666666667,116.68129873276244,B,744.0407886227647,672.2176430410656,-71.82314558169912,-0.09653119382694775,683.1425147010618,-60.89827392170287,-0.08184803152314657,710.606364727959,-33.43442389480572,-0.044936278233742466,45–54
TOY0234,61,68.53923453746457,0.7012449822985343,0.7,102.42496009105007,D,850.672276140851,811.8053209112633,-38.86695522958769,-0.0456896931047418,820.0914700855278,-30.580806055323137,-0.035948986364120916,849.9475596533903,-0.7247164874606824,-0.0008519338266769205,55+
TOY0235,47,49.34919364673108,0.5727092256974885,0.575,100.20977003867795,C,598.8019477097805,565.6777582711203,-33.12418943866021,-0.05531743770264819,585.226039762136,-13.57590794764451,-0.02267178321574914,599.2670702626406,0.4651225528600662,0.0007767552437647485,45–54
TOY0236,48,43.56840947060856,0.5211657257225127,0.43333333333333335,81.1456917902987,C,412.0158493505422,394.7849291074288,-17.230920243113417,-0.041821013124311635,398.9684086313716,-13.047440719170652,-0.03166732721505072,416.52118230750165,4.505332956959421,0.010934853511245235,45–54
TOY0237,52,61.63161476882861,0.6643024222053376,0.6416666666666667,92.20049555032128,C,759.9816128034183,705.0488996075479,-54.932713195870406,-0.07228163454275527,719.7084908064149,-40.273121997003386,-0.05299223207314707,742.9404417294013,-17.04117107401703,-0.022423136016614387,45–54
TOY0238,52,35.1525197447605,0.775052912274603,0.7666666666666667,81.28288315188306,A,592.6463351328006,504.67215446757797,-87.9741806652226,-0.14844296750018593,514.9938311986874,-77.65250393411316,-0.13102671750549633,531.8181415800092,-60.82819355279139,-0.10263826830070744,45–54
TOY0239,51,42.60231274021058,0.954433761842551,0.9666666666666667,129.5001875274082,C,837.7211809009085,791.7392134906419,-45.981967410266634,-0.05488934559445702,803.4172652007459,-34.303915700162634,-0.04094908482947901,837.0505170282354,-0.6706638726731171,-0.0008005812530034184,45–54
TOY0240,46,37.18994891053564,0.9556302429146467,0.9583333333333334,51.239917948959246,B,659.4314896746405,607.5814465350439,-51.85004313959655,-0.07862840029853446,632.0314392348376,-27.40005043980284,-0.04155101912606851,638.107099049522,-21.32439062511844,-0.03233753765025649,45–54
TOY0241,38,51.81120955068308,0.67467099390074,0.6416666666666667,75.87647430783768,A,700.5245252074229,645.9545374161177,-54.569987791305266,-0.07789875418729597,652.0758089795506,-48.448716227872296,-0.06916062819289126,676.701940580664,-23.822584626758953,-0.03400678173216731,35–44
TOY0242,64,54.42631206015842,0.8337058234788257,0.825,193.29159569762126,D,935.214304613728,886.2631781987669,-48.951126414961095,-0.05234214893150013,893.3104433040307,-41.90386130969728,-0.04480669414803795,914.2220718594923,-20.992232754235715,-0.022446441046371834,55+
TOY0243,53,19.436389617424968,0.5612723117183658,0.5583333333333333,88.50151865730615,C,303.546292785996,276.3133235256344,-27.232969260361585,-0.08971603313093723,289.71614574411245,-13.83014704188355,-0.04556190396841375,293.2767842483282,-10.269508537667775,-0.033831770579085596,45–54
TOY0244,44,28.563576183855353,0.9084737456499539,0.9,87.57668712269451,B,557.3854816082113,520.6817600073074,-36.70372160090392,-0.06584979841061434,536.4803469073413,-20.905134700870008,-0.03750570366589545,547.8811747744159,-9.504306833795454,-0.01705158664408135,35–44
TOY0245,37,25.840196977682265,0.47942072154896925,0.44166666666666665,49.89850129804599,B,268.67226167074244,255.99533424216725,-12.676927428575198,-0.04718361080426958,263.29252324961976,-5.379738421122681,-0.020023423287795716,268.5029838191515,-0.1692778515909481,-0.0006300533242185047,35–44
TOY0246,43,61.436823816640704,0.7420791006866373,0.75,76.71252164901716,B,876.7630644686492,811.9707639710737,-64.79230049757552,-0.07389944116412117,844.8041846241888,-31.958879844460398,-0.03645098788898993,851.9874138857002,-24.77565058294897,-0.02825809113886879,35–44
TOY0247,32,45.686139891539234,0.7693120587342573,0.75,32.813102614507905,A,629.7101652972765,595.6666630260838,-34.043502271192665,-0.05406217677162839,605.8235842077415,-23.886581089534957,-0.03793265919132571,617.9184029708941,-11.791762326382354,-0.018725697910269012,<35
TOY0248,31,42.99321666939373,0.8949215543103329,0.9333333333333333,41.18428042039588,A,744.6021336026164,716.4883151560574,-28.11381844655898,-0.03775683304926292,722.8440150791018,-21.758118523514554,-0.02922113373251034,743.9718137823198,-0.6303198202965632,-0.0008465189553605867,<35
TOY0249,65,36.34733743198596,0.7316711092669208,0.7666666666666667,92.19410218817752,D,541.3033673702298,514.5565962049279,-26.74677116530188,-0.04941179526601425,514.5565962049279,-26.74677116530188,-0.04941179526601425,521.0633757980819,-20.239991572147915,-0.037391216815218065,55+
TOY0250,53,81.64923682233069,0.600814099560017,0.575,129.3580554837767,C,916.7765769935844,847.7086370130803,-69.0679399805041,-0.07533781044777654,879.1230335835172,-37.653543410067186,-0.04107166822863828,888.6943136383163,-28.082263355268083,-0.030631523601267308,45–54
TOY0251,67,32.22810415931462,0.7099940402058836,0.7166666666666667,125.73725266144996,E,489.8303409228196,489.8303409228196,0.0,0.0,489.8303409228196,0.0,0.0,491.7537170535291,1.9233761307095278,0.003926616973309427,55+
TOY0252,63,26.47983617448806,0.9417922021567718,0.9583333333333334,171.936795644092,D,615.0911944269079,580.763030796167,-34.32816363074096,-0.05580987655452485,588.6118570012924,-26.47933742561554,-0.04304944968410229,597.3027554621456,-17.78843896476235,-0.02892000263690353,55+
TOY0253,32,23.825134187608153,0.9139083355385668,0.8916666666666667,23.918949648790296,A,397.856000973298,375.69044806960216,-22.16555290369587,-0.055712501129732916,382.4554986898457,-15.40050228345234,-0.0387087344309931,390.2482142460195,-7.607786727278551,-0.01912196047983994,<35
TOY0254,36,35.93812205415813,0.6837712549964825,0.7583333333333333,70.94159888565297,B,555.0733365127664,536.7776179200883,-18.2957185926781,-0.03296090334228707,554.5995393459743,-0.47379716679211015,-0.0008535757991344761,560.3127616754608,5.239425162694374,0.009439158428345529,35–44
TOY0255,49,47.36997294666149,0.8170935519518845,0.7916666666666666,127.57188115598895,B,808.7642638080259,738.1929433488083,-70.57132045921765,-0.08725820812969176,756.3453791381838,-52.4188846698421,-0.06481355200219951,779.0033867646915,-29.760877043334403,-0.03679796249058631,45–54
TOY0256,41,30.206908890867375,0.7213096690074473,0.7333333333333333,57.98829170490935,B,452.8544041439554,432.73478433938806,-20.11961980456732,-0.04442845122065242,437.8343398042252,-15.020064339730197,-0.03316753508917081,452.461922876029,-0.39248126792637095,-0.0008666831200819791,35–44
TOY0257,42,22.531198696665605,0.7613858437643052,0.7416666666666667,50.104090661969686,B,352.3864308899913,329.2041599164195,-23.182270973571804,-0.0657865029451401,336.8274060058715,-15.559024884119765,-0.04415330307930332,345.51065443611844,-6.875776453872845,-0.01951203522935685,35–44
TOY0258,26,44.38004090709196,0.610164770586159,0.575,15.69431850571442,B,441.09662958159475,445.1005487515755,4.0039191699807475,0.009077192844975324,458.28360132642496,17.186971744830203,0.03896418741882712,458.6870260140787,17.590396432483942,0.03987878222776131,<35
TOY0259,54,29.76695886039671,0.5287159205106469,0.525,132.28623885884838,B,468.717818751974,407.3095152017077,-61.40830355026628,-0.13101337541161628,422.455394918904,-46.26242383306999,-0.09869994692382311,434.69048851914374,-34.02733023283025,-0.07259662182980953,45–54
TOY0260,43,90.23731791117743,0.804379809849301,0.8,46.0869184910399,A,1302.03043581419,1163.7026365341474,-138.32779928004265,-0.10624006588105839,1206.8801660188221,-95.15026979536788,-0.07307837603340528,1218.016395693278,-84.01404012091211,-0.06452540417642094,35–44
TOY0261,48,30.144819059042934,0.7213419853404892,0.7333333333333333,114.51030910005593,C,519.5402421109736,495.71578238241545,-23.824459728558168,-0.04585681300019351,502.0580432396052,-17.48219887136844,-0.03364936429242804,525.7838772755764,6.243635164602779,0.012017616073846105,45–54
TOY0262,52,91.81096429408908,0.7656758498743113,0.775,84.7777398508719,C,1245.4667132385189,1159.2302068717431,-86.23650636677576,-0.06924031405266518,1182.2265139104502,-63.240199328068684,-0.05077630630820207,1217.80291265318,-27.663800585338777,-0.022211593687161746,45–54
TOY0263,49,84.36197212964865,0.734243170215083,0.725,115.22774354507527,E,1017.2569835299203,1072.6367314964905,55.37974796657022,0.054440273070822665,1097.6785122141391,80.42152868421886,0.07905723920926366,1128.245570780755,110.98858725083483,0.10910575110106424,45–54
TOY0264,30,47.946405094591185,0.7590977362099076,0.7666666666666667,38.729609007646545,A,681.2094730597653,656.1115182841118,-25.097954775653534,-0.036843226302948895,661.0718470847786,-20.13762597498669,-0.02956157653612068,681.2094730597653,0.0,0.0,<35
TOY0265,39,30.064469141792095,0.7851556735616934,0.7833333333333333,55.486347386662445,B,471.18598256410354,453.881443383641,-17.30453918046254,-0.036725496557207804,463.1158878080433,-8.070094756060257,-0.017127196170277248,474.0640367791396,2.878054215036059,0.006108106610842379,35–44
TOY0266,58,29.733734746125325,0.8062443937148936,0.775,170.57606867856305,C,615.4936232182501,553.2373067824273,-62.256316435822896,-0.10114859697538603,561.5197351690209,-53.97388804922923,-0.08769203451209506,587.7822045027301,-27.71141871552004,-0.04502308012652434,55+
TOY0267,42,45.72030494612663,0.7662128508975593,0.8,56.6777282345927,A,707.4454892510494,639.0898951886294,-68.35559406241998,-0.0966231251750378,653.0455591527179,-54.399930098331424,-0.0768962851907119,667.9905606077727,-39.45492864327662,-0.05577098058119834,35–44
TOY0268,30,32.01592226975166,0.9054909355562893,0.8583333333333333,31.28515111950696,A,518.5501214482397,498.72818174391614,-19.82193970432354,-0.038225696773464435,503.15005943105933,-15.400062017180346,-0.02969830953692587,518.5501214482397,0.0,0.0,<35
TOY0269,45,26.988587053852857,0.8894110058468822,0.875,107.76054813560036,E,474.3376964303343,508.87812634317885,34.54042991284456,0.07281822670384686,530.9793053668001,56.641608936465786,0.11941199142030379,537.9116503383143,63.57395390798001,0.13402677962643672,45–54
TOY0270,58,21.13454825986116,0.8624093643533913,0.8583333333333333,165.67918578631986,D,499.0027438947719,476.98808123279184,-22.014662661980083,-0.04411731785311079,484.2851283085605,-14.717615586211423,-0.029494057430103027,508.05265376469833,9.04990986992641,0.01813599219773998,55+
TOY0271,63,50.158672989637374,0.5396095329754572,0.6166666666666667,130.30239975756558,E,605.9813175140598,605.9813175140598,0.0,0.0,612.3248993534658,6.3435818394059424,0.010468279559227023,620.6049606035649,14.623643089505094,0.02413216821517894,55+
TOY0272,37,38.86196634961412,0.9644397186860408,0.9833333333333333,53.38730631553951,B,705.7435829713853,676.4463684535878,-29.297214517797556,-0.04151254821821804,692.4070419784558,-13.336540992929486,-0.018897148078596437,704.7893549361792,-0.9542280352061425,-0.0013520888580929036,35–44
TOY0273,42,53.75082528486159,0.6917656336276331,0.6666666666666666,97.01589183217536,A,761.9473910332111,686.4201170294481,-75.52727400376307,-0.09912400106961061,701.358897802938,-60.588493230273116,-0.07951794827739256,718.551713003157,-43.395678030054114,-0.056953640816604145,35–44
TOY0274,48,52.050874797912776,0.536168318881539,0.575,82.01683039562668,D,560.4332780761077,565.6163685964741,5.183090520366363,0.009248363227392975,572.5065555865265,12.073277510418734,0.021542756261485163,597.1186248138474,36.68534673773968,0.0654589014836442,45–54
TOY0275,34,52.85512225916748,0.7402241225517153,0.7166666666666667,51.410272577414766,C,665.200898677362,681.2101597852429,16.00926110788089,0.024066806193005164,696.0978758582879,30.896977180925887,0.04644758785257097,709.463733283208,44.26283460584591,0.06654055142417126,<35
TOY0276,45,57.53314318479309,0.8997532543889291,0.85,73.47314354783619,B,912.9978335838322,840.6781569961006,-72.31967658773158,-0.07921122474502684,875.2797618679971,-37.718071715835094,-0.04131233429961012,883.5753519924824,-29.422481591349765,-0.03222623374236977,45–54
TOY0277,25,35.94768773058664,0.880947721463048,0.85,20.46670149962605,A,546.6392897213143,530.9320372045,-15.707252516814265,-0.028734217997433142,546.6392897213143,0.0,0.0,546.6392897213143,0.0,0.0,<35
TOY0278,41,23.432751156168624,0.8306510791176215,0.8583333333333333,84.78917994560874,B,460.69931209944383,439.6274168973921,-21.071895202051735,-0.04573893350529523,445.53052223829394,-15.16878986114989,-0.03292557523479789,460.3063211389643,-0.3929909604795512,-0.0008530313594102834,35–44
TOY0279,54,32.251254556241136,0.9688802779365321,0.9833333333333333,68.22379943955664,C,597.7134707084208,554.0440344265096,-43.6694362819112,-0.07306081997809655,570.2033572269854,-27.510113481435383,-0.04602558722464445,584.2741573211551,-13.439313387265656,-0.022484541583674078,45–54
TOY0280,61,35.12897585260237,0.7185485677095887,0.7083333333333334,134.93355521496068,E,526.5802050572684,526.5802050572684,0.0,0.0,534.8562423837383,8.276037326469918,0.01571657507628843,556.0387607037011,29.45855564643273,0.0559431504707415,55+
TOY0281,38,27.127020583677222,0.7813976565052176,0.8083333333333333,73.71159209354389,B,474.08993466843094,457.18145227474366,-16.90848239368728,-0.0356651368384624,460.57581760934556,-13.514117059085379,-0.028505386996956372,478.66994816448573,4.580013496054789,0.00966064276234424,35–44
TOY0282,37,57.236179325377904,0.7139371141088946,0.825,64.60366210515045,A,914.0570541667443,840.2234278470279,-73.83362631971636,-0.08077573055548837,860.9463538610272,-53.110700305717046,-0.05810436018584508,877.0790058339566,-36.978048332787694,-0.040454858002815786,35–44
TOY0283,32,30.04171417065812,0.5674188833446396,0.5583333333333333,43.99059922042633,B,344.9471169871428,338.28056824510367,-6.66654874203914,-0.019326292100268816,344.4354748089168,-0.5116421782259977,-0.001483248164805162,352.65620707220154,7.709090085058733,0.022348614339473105,<35
TOY0284,32,43.416517866043684,0.7933952398107765,0.825,34.28613529053642,B,635.305061308732,623.4434558876698,-11.861605421062222,-0.01867072394579583,634.118462288859,-1.1865990198730287,-0.0018677625791752028,647.2113013045824,11.906239995850456,0.018740980862522294,<35
TOY0285,34,31.91539472781325,0.7275800685986987,0.7416666666666667,62.577380871507536,A,505.67416132774287,477.10000757356045,-28.57415375418242,-0.05650704730325862,488.4266800934803,-17.24748123426258,-0.034107895070169425,498.4997285205117,-7.174432807231142,-0.014187857232794587,<35
TOY0286,57,35.02580175157632,0.7350937847339163,0.7083333333333334,133.0286420364164,C,585.6853097594511,524.8612840057015,-60.82402575374965,-0.10385103525770678,541.7968204591715,-43.888489300279616,-0.07493527423166069,553.779536824695,-31.9057729347561,-0.05447596585248182,55+
TOY0287,43,36.30958670275392,0.7197707457015701,0.775,50.22285655455261,C,514.7999091373696,498.46756730199905,-16.332341835370528,-0.031725611340409965,518.5619504750088,3.7620413376391753,0.00730777389596482,522.3028977023953,7.502988565025703,0.01457457243455651,35–44
TOY0288,47,25.343016147312298,0.7227393327472362,0.7166666666666667,54.253853185268284,B,381.044375405552,345.51039029668954,-35.53398510886245,-0.09325419138136615,356.5390604103946,-24.50531499515739,-0.06431092171108932,364.6074881053849,-16.436887300167086,-0.043136412347441255,45–54
TOY0289,66,72.7338137377186,0.8827000463514532,0.925,155.26444931471485,E,1156.777188799919,1156.777188799919,0.0,0.0,1156.777188799919,0.0,0.0,1170.0774363479013,13.30024754798228,0.01149767446726746,55+
TOY0290,59,33.57480332836599,0.6697540564894754,0.6416666666666667,141.34386725731505,E,486.0843405324903,490.6161857350631,4.531845202572811,0.009323166423358398,502.45859754700035,16.37425701451008,0.033686040979169496,519.8410946283764,33.756754095886095,0.06944629003869296,55+
TOY0291,43,43.73287603897296,0.8962031093352574,0.9,41.90093937174314,B,705.1364517070991,655.3891189500608,-49.74733275703829,-0.07054993772709173,680.4108215324417,-24.725630174657454,-0.03506502906607367,685.4715053500013,-19.664946357097847,-0.027888143223187556,35–44
TOY0292,30,59.75804762203878,0.6884912057074556,0.675,25.03069184051128,A,721.6366801684561,695.447253826963,-26.189426341493117,-0.03629170614689314,700.3862440110651,-21.25043615739105,-0.02944755545467903,721.6366801684561,0.0,0.0,<35
TOY0293,42,20.524527685784914,0.5889040814646421,0.5666666666666667,54.028026328625415,B,276.6675312710419,257.9014916138088,-18.766039657233136,-0.06782884703174175,263.97671369980094,-12.690817571240984,-0.04587028160817397,271.2663553102674,-5.4011759607745375,-0.019522261741234725,35–44
TOY0294,54,47.427964446062724,0.4720321455185385,0.49166666666666664,139.26104153682164,D,541.3005434525265,529.1589432223489,-12.141600230177687,-0.022430423130071264,547.4946603723463,6.1941169198197485,0.01144302734357594,562.4097336599042,21.10919020737765,0.03899717165022398,45–54
TOY0295,39,34.10498212446525,0.9123440922578685,0.9,47.89809538441567,B,574.450905742334,553.4437752463379,-21.007130495996194,-0.03656906149159911,564.4072443429271,-10.043661399406915,-0.01748393343801591,577.2513913519728,2.800485609638713,0.004875065182497584,35–44
TOY0296,41,36.81267492098032,0.8246481949991493,0.825,44.113239344433914,B,564.4970531260467,540.8146316080604,-23.682421517986313,-0.04195313578138071,546.1508950254815,-18.346158100565162,-0.03250000686269061,564.0186643372988,-0.4783887887479068,-0.0008474602056799396,35–44
TOY0297,26,29.460479494332816,0.6514397925032286,0.7,18.23215379948753,A,377.44994094558666,366.3207103647247,-11.129230580861986,-0.029485315464564787,377.1304765629342,-0.3194643826524839,-0.0008463755004231022,377.44994094558666,0.0,0.0,<35
TOY0298,61,32.36460451410635,0.8668238648919075,0.8416666666666667,103.60882459723427,D,548.5151777278047,520.3780629874003,-28.1371147404044,-0.05129687542459793,527.4142582055233,-21.1009195222814,-0.038469162530179846,548.0457571041873,-0.4694206236174523,-0.0008558024329645697,55+
TOY0299,49,53.28291336282879,0.7927483582512437,0.8083333333333333,104.12508298726546,B,862.8971308255611,789.5566253775274,-73.3405054480337,-0.08499333562259792,808.3356483702757,-54.561482455285386,-0.06323057581972102,831.7016091326115,-31.195521692949683,-0.03615207488649774,45–54
TOY0300,67,44.6604419090228,0.6704677125887583,0.6583333333333333,130.57081503585968,E,585.8034038134798,585.8034038134798,0.0,0.0,585.8034038134798,0.0,0.0,587.7885192095257,1.9851153960458987,0.0033887058066293108,55+
TOY0301,60,33.75491167189508,0.6077498677401817,0.5333333333333333,123.93396989793082,C,465.5934593966884,413.90931173489304,-51.68414766179535,-0.11100703117429356,421.41622757762576,-44.17723181906263,-0.09488370364202936,438.0866866018666,-27.506772794821813,-0.05907895018642406,55+
TOY0302,65,27.414157920533082,0.6253971685911179,0.525,154.63336957855313,E,402.05795133560423,402.05795133560423,0.0,0.0,402.05795133560423,0.0,0.0,410.02457766487066,7.9666263292664325,0.01981462200362394,55+
TOY0303,25,29.850893936998244,0.8158528371604082,0.7416666666666667,12.97949532893941,B,381.36686120539406,384.215351622514,2.8484904171199332,0.0074691608183172775,395.8904969816904,14.523635776296317,0.03808310908397017,395.8904969816904,14.523635776296317,0.03808310908397017,<35
TOY0304,57,50.52080725008798,0.7457182873202397,0.75,144.11079505760068,D,763.9458008041515,726.3322623212147,-37.61353848293686,-0.04923587307285904,749.124373841921,-14.821426962230476,-0.019401149854648025,764.4289035032805,0.4831026991289491,0.0006323782375927678,55+
TOY0305,45,59.01227575265182,0.9637413677171321,0.9583333333333334,77.33870029274664,E,905.9036439056628,960.8473620460337,54.94371814037095,0.06065073091381956,1000.3699218169995,94.46627791133676,0.10427850527685267,1009.5873608227984,103.6837169171356,0.11445336114348703,45–54
TOY0306,34,58.75963398570844,0.6995076683363495,0.7,61.27679635464081,A,798.245795865602,753.8684303694771,-44.37736549612487,-0.055593610045891806,770.5784609640982,-27.66733490150375,-0.034660169893537374,786.486909637272,-11.75888622832997,-0.014730909062388275,<35
TOY0307,45,100.0,0.6423986239432623,0.5833333333333334,58.91214848049976,A,1081.2133167234604,959.2821456486403,-121.9311710748201,-0.11277253913623986,998.9717627229378,-82.24155400052257,-0.07606413344015195,1007.0831823183273,-74.13013440513305,-0.06856198796161628,45–54
TOY0308,57,33.868617321310985,0.8932672801346504,0.8666666666666667,79.84187368484878,B,602.8432936096088,520.8230218925809,-82.02027171702798,-0.13605570898188168,535.8568721316144,-66.98642147799444,-0.11111746981027826,547.301364676425,-55.54192893318384,-0.09213327828633333,55+
TOY0309,53,34.524574658540196,0.7488305542853768,0.7916666666666666,136.653229083403,D,594.0573914296922,577.1290870189823,-16.92830441070987,-0.02849607572421453,602.0040029990864,7.946611569394236,0.013376841503931924,608.8815856064718,14.824194176779656,0.024954144819413715,45–54
TOY0310,35,35.17482213292886,0.8526460557091192,0.875,51.51056048813038,C,557.3773686791402,562.7803113447743,5.4029426656341,0.009693509225962682,581.4931158937327,24.11574721459249,0.04326646284857505,586.7231491228935,29.345780443753256,0.05264975238104164,35–44
TOY0311,48,27.204882821531815,0.8786908629225881,0.9083333333333333,122.52851343358003,D,537.653402649315,545.0267213480814,7.373318698766411,0.013713888282737452,551.7198958775106,14.066493228195554,0.026162753102430214,577.3524724024469,39.69906975313188,0.07383766113543166,45–54
TOY0312,60,56.36530627679721,0.9544902683215095,0.9666666666666667,110.00029690530384,D,964.2086722981421,917.8948783647332,-46.313793933408874,-0.04803295724671541,928.2846081700013,-35.9240641281408,-0.03725756172936889,964.2086722981421,0.0,0.0,55+
TOY0313,40,43.538240176441036,0.679387982678268,0.6583333333333333,54.95184143399172,B,555.6365217652536,531.525337623041,-24.111184142212664,-0.04339380727820341,537.6586304924932,-17.977891272760417,-0.0323554888286407,555.6365217652536,0.0,0.0,35–44
TOY0314,57,37.54298399003141,0.7493486820006178,0.7416666666666667,154.79399550178246,C,664.6173737463128,595.4752209463794,-69.14215279993334,-0.10403302039817752,614.571096971502,-50.046276774810735,-0.07530088551960368,628.5231671829166,-36.09420656339614,-0.0543082501138068,55+
TOY0315,51,36.803584348414205,0.8399409961944007,0.8833333333333333,101.30382036846936,B,691.9287138256072,624.3770645467239,-67.55164927888336,-0.0976280474117005,633.809603681439,-58.1191101441683,-0.08399580619054436,660.4542449540771,-31.47446887153012,-0.045488022454669985,45–54
TOY0316,58,45.05998037593152,0.787357145994477,0.8083333333333333,142.17500211967527,E,700.0988461581018,707.1415010733551,7.042654915253365,0.010059515101190408,717.0013900837678,16.90254392566601,0.024143082106792946,746.510908511821,46.41206235371919,0.06629358498219551,55+
