month,return_A,return_B,return_C,return_D,return_E,year
21,0.002787989068178233,0.0026333512754026585,0.002478713482627084,0.0023149693910555808,0.0021603315982800064,1.75
22,0.002906915935685982,0.002739520494433151,0.00257212505318032,0.00239349703838535,0.002226101597132519,1.8333333333333333
23,0.002573548354631464,0.002477588823604601,0.0023816292925777386,0.002286343173046398,0.0021903836420195354,1.9166666666666667
24,-0.18010627182346325,-0.1410692822823157,-0.10203229274116807,-0.05647247160982919,-0.017435482068681583,2.0
25,-0.07585342739937259,-0.05918025142704063,-0.04250707545470866,-0.02303837015365469,-0.006365194181322715,2.0833333333333335
26,0.07769399012987015,0.06143192297454002,0.045169855819209875,0.026214110804658044,0.009952043649327905,2.1666666666666665
27,0.04986201766596698,0.03952729959468835,0.029192581523409703,0.01715207710691796,0.006817359035639319,2.25
28,0.0018316138323691805,0.0017524801386480343,0.0016733464449268886,0.001597690468918885,0.001518556775197739,2.3333333333333335
29,0.003573555001719751,0.003088923114599104,0.0026042912274784565,0.002055554025837701,0.0015709221387170537,2.4166666666666665
30,0.005848126137733869,0.0048521678149568495,0.003856209492179831,0.002710924782273309,0.0017149664594962903,2.5
31,0.008269811302949735,0.006742193764494913,0.005214576226040091,0.0034490224311761303,0.0019214048927213073,2.5833333333333335
32,0.010416669393816913,0.008429010835890554,0.006441352277964192,0.004139083960383437,0.002151425402457076,2.6666666666666665
33,0.01195003438755036,0.009646524296955523,0.007343014206360683,0.004672252434000039,0.0023687423434052,2.75
34,0.012707051014609795,0.010265241410441283,0.00782343180627277,0.004991320601409502,0.0025495109972409873,2.8333333333333335
35,0.01273732149948309,0.01032125044852325,0.00790517939756341,0.005103096504776927,0.0026870254538170863,2.9166666666666665
36,0.01227279489228557,0.009992910272510093,0.007713025652734612,0.00506982692966322,0.0027899423098877397,3.0
37,0.011641290471197855,0.009533373242726066,0.007425456014254275,0.00498288591437052,0.0028749686858987288,3.0833333333333335
38,0.011151946501072948,0.009181113780452303,0.007210281059831658,0.004927642885774237,0.002956810165153592,3.1666666666666665
39,0.010989733509961236,0.009077579051089307,0.007165424592217373,0.004951244390200118,0.003039089931328185,3.25
40,0.011153156379062971,0.009218709414229358,0.0072842624493957425,0.005044074323756526,0.0031096273589229107,3.3333333333333335
41,0.011455355116639787,0.009456151279468285,0.00745694744229678,0.00514120963226336,0.003142005795091856,3.4166666666666665
42,0.01158843131863876,0.009547984472193074,0.007507537625747386,0.005143682971560751,0.003103236125115063,3.5
43,0.011230467075166294,0.009242808517239935,0.007255149959313571,0.004952881641732815,0.0029652230838064517,3.5833333333333335
44,0.010160853723814728,0.008370172941210752,0.006579492158606774,0.004507031245568801,0.002716350462964824,3.6666666666666665
45,0.008346632418945484,0.006908068329171452,0.0054695042393974195,0.0038078461346610485,0.0023692820448870163,3.75
46,0.0059715178034892525,0.005005261830242377,0.0040390058569955015,0.0029283738882074795,0.001962117914960604,3.8333333333333335
47,0.003397304183405285,0.0029504403287805947,0.002503576474155904,0.0019989019770937652,0.0015520381224690748,3.9166666666666665
48,0.0010687326673801077,0.0010969300882503234,0.0011251275091205392,0.0011746911668024575,0.0012028885876726732,4.0
49,-0.0006091515216041256,-0.00023413416908312114,0.00014088318343788358,0.0005950700947123891,0.0009700874472333938,4.083333333333333
50,-0.0013832991649385118,-0.0008423930317029962,-0.0003014868984674801,0.0003462369236406219,0.0008871430568761379,4.166666666666667
51,-0.0012198762958367886,-0.0007012626685629529,-0.0001826490412891163,0.0004390668571970262,0.0009576804844708625,4.25
52,-0.0003057429060372904,4.090332993285682e-05,0.0003875495659030041,0.0008086368412015094,0.0011552830771716567,4.333333333333333
53,0.0010158735148210042,0.0011115413177173244,0.0012072091206136448,0.001335488223992685,0.0014311560268890052,4.416666666666667
54,0.002354976366286011,0.002200338573510437,0.002045700780734863,0.0018819566891633602,0.0017273188963877863,4.5
55,0.0033950500278208734,0.003054184322929865,0.0027133186180388564,0.002332308628999346,0.001991442924108338,4.583333333333333
56,0.003986213823281169,0.0035508952479016186,0.003115576672522069,0.002624371667912594,0.002189053092533044,4.666666666666667
57,0.004182337139753601,0.0037289104744975907,0.0032754838092415805,0.0027631526997762344,0.002309726034520224,4.75
58,0.004211101864754666,0.003764238010129974,0.0033173741555052824,0.0028126996584431417,0.00236583580381845,4.833333333333333
59,0.004387352683069126,0.003902720795948479,0.0034180889088278313,0.0028693517071870754,0.002384719820066428,4.916666666666667
60,0.004998077457301765,0.0043698492954282915,0.0037416211335548175,0.003025354944702431,0.0023971267828289573,5.0
61,0.0061963022124047,0.005287393267927251,0.004378484323449801,0.003334757221559444,0.002425848277081994,5.083333333333333
62,0.007938243381755267,0.006623836243878319,0.0053094291060013675,0.0037926207784782597,0.0024782136406013094,5.166666666666667
63,0.009984185929068684,0.008194717515696824,0.006405249102324963,0.004334202620057792,0.002544734206685931,5.25
64,0.011963173856148703,0.009712991585903375,0.007462809315658046,0.004854263333705161,0.002604081063459831,5.333333333333333
65,0.013481198657944162,0.010873500273061143,0.008265801888178121,0.005240153772481263,0.0026324553875982414,5.416666666666667
66,0.014238643350767246,0.01144471705376879,0.008650790756770332,0.005407876743605466,0.0026139504466070086,5.5
67,0.014119716483259501,0.011338547834738302,0.008557379186217101,0.005329349096275699,0.002548180447754497,5.583333333333333
68,0.013225455591617984,0.010635914277019966,0.008046372962421947,0.005041908095390925,0.0024523667807929053,5.666666666666667
69,0.011839782190393347,0.00955989757061787,0.007280012950842391,0.0046368142277709995,0.00235692960799552,5.75
70,0.010339358697713602,0.008404911732879989,0.006470464768046372,0.004230276642407154,0.002295829677573538,5.833333333333333
71,0.009075867084254303,0.0074443934079863475,0.005812919731718388,0.0039262004427391035,0.0022947267664711448,5.916666666666667
72,-0.21573188815514782,-0.1691536264076162,-0.1225753646600845,-0.06821739262129753,-0.02163913087376584,6.0
73,0.11293824338175527,0.08912383624387833,0.06530942910600139,0.03754262077847827,0.01372821364060131,6.083333333333333
74,0.07091237629662125,0.05613573719124027,0.04135909808585927,0.024136352462914765,0.009359713357533769,6.166666666666667
75,0.007885384229196182,0.006638447473345332,0.0053915107174944835,0.003953417835668493,0.002706481079817643,6.25
76,0.007529192643299703,0.006371309336129646,0.005213426028959589,0.003879228837261189,0.002721345530091132,6.333333333333333
77,0.006609963025128573,0.005649057493280901,0.004688151961433229,0.0035837621742776118,0.0026228566424299398,6.416666666666667
78,0.00507659803139513,0.004431544032215936,0.0037864900330367404,0.0030505937006610126,0.002405539701481818,6.5
79,0.00309195293163965,0.002848261690183283,0.002604570448726916,0.00233693066702782,0.0020932394255714533,6.583333333333333
80,0.0009961888674469774,0.0011693648397789465,0.0013425408121109162,0.0015612461131648805,0.0017344220854968498,6.666666666666667
81,-0.0007868635939445592,-0.0002682499666707251,0.0002503636606031092,0.0008720795590892492,0.0013906931863630835,6.75
82,-0.001871433257073391,-0.0011570568601997004,-0.00044268046332600894,0.00040742533302663085,0.0011218017299003222,6.833333333333333
83,-0.002021816990253833,-0.0013074405933801417,-0.0005930641965064494,0.0002570415998461915,0.0009714179967198836,6.916666666666667
84,-0.0012198762958367873,-0.000701262668562952,-0.00018264904128911566,0.0004390668571970263,0.0009576804844708623,7.0
85,0.0003327749192780267,0.0005059508916099983,0.0006791268639419703,0.0008978321649959378,0.0010710081373279097,7.083333333333333
86,0.002278155250290264,0.002034464008833899,0.0017907727673775347,0.0015231329856784427,0.001279441744222078,7.166666666666667
87,0.00421057262761067,0.0035655186284314798,0.002920464629252289,0.002184568296876566,0.001539514297697375,7.25
88,0.00579616534377917,0.004835259811931504,0.0038743542800838385,0.002769964492928228,0.0018090589610805618,7.333333333333333
89,0.006865778695130771,0.005707895387960712,0.004550012080790654,0.0032158148890922525,0.0020579315819221943,7.416666666666667
90,0.007452371527303961,0.0062054347714531125,0.004958498015602263,0.0035204051337762725,0.002273468377925424,7.5
91,0.00776199256344082,0.006485353458059824,0.005208714352678826,0.003735968729734329,0.002459329624353332,7.583333333333333
92,0.008088627114935704,0.006774219977058755,0.005459812839181803,0.0039430045116586945,0.002628597373781744,7.666666666666667
93,0.008701124546744352,0.00727938629427604,0.005857648041807724,0.004215620080594691,0.002793881828126376,7.75
94,0.009739281032423245,0.00810780735615529,0.006476333679887329,0.0045896143909080435,0.002958140714640084,7.833333333333333
95,0.011153156379062973,0.00921870941422936,0.007284262449395743,0.005044074323756527,0.0031096273589229116,7.916666666666667
96,0.012705807594177776,0.010425922974402303,0.008146038354626826,0.005502839631555436,0.0032229550117799585,8.0
97,0.01403925327296735,0.011449711958369335,0.008860170643771318,0.005855705776740297,0.0032661644621422795,8.083333333333334
98,0.014783130431428433,0.012001961782907236,0.009220793134386037,0.005992763044444636,0.0032115943959234363,8.166666666666666
99,0.014671656052659465,0.01187772975566101,0.009083803458662554,0.005840889445497685,0.0030469631484992274,8.25
100,0.013631582391124606,0.011023884006241583,0.008416185621358561,0.0053905375056617,0.0027828391207786766,8.333333333333334
101,0.011812790122968287,0.009562607852722955,0.00731242558247762,0.004703879600524731,0.0024536973302793966,8.416666666666666
102,0.00955117322717648,0.007761704813804618,0.005972236400432753,0.003901189918165577,0.0021117215047937125,8.5
103,0.007274829433586363,0.005960422295709406,0.004646015157832448,0.003129206830309332,0.001814799692432375,8.583333333333334
104,0.005382504531055326,0.004473595586577877,0.003564686642100428,0.00252095954021007,0.0016120505957326206,8.666666666666666
105,0.004132052053517343,0.0035038238916438656,0.0028755957297703877,0.002159329540917997,0.0015311013790445193,8.75
106,0.003573555001719744,0.0030889231145990984,0.0026042912274784526,0.002055554025837699,0.001570922138717053,8.833333333333334
107,0.0035476879165857273,0.003100824061961035,0.0026539602073363433,0.0021492857102742026,0.001702421855649511,8.916666666666666
108,0.0037493244378613818,0.003295897772605371,0.002842471107349361,0.0023301399978840147,0.0018767133326280045,9.0
109,0.003835830090100738,0.0034005115147211873,0.0029651929393416363,0.0024739879347321597,0.0020386693593526088,9.083333333333334
110,0.003545433761001301,0.003204568056110294,0.0028637023512192872,0.0024826923621797787,0.0021418266572887723,9.166666666666666
111,0.0027879890681782324,0.002633351275402658,0.0024787134826270837,0.00231496939105558,0.0021603315982800055,9.25
112,0.0016792874629899498,0.0017749552658862682,0.0018706230687825871,0.0019989021721616256,0.0020945699750579442,9.333333333333334
113,0.0005080547753120973,0.0008547010112822412,0.0012013472472523858,0.0016224345225508876,0.001969080758521032,9.416666666666666
114,-0.00035385089205234075,0.0001647627352214937,0.0006833763624953282,0.0013050922609814685,0.001823705888255303,9.5
115,-0.0005695014835891373,-2.859535035362211e-05,0.0005123107828818937,0.0011600346049899953,0.0017009407382255108,9.583333333333334
116,5.4262426564812406e-05,0.0004292797790858166,0.0008042971316068213,0.0012584840428813266,0.001633501395402331,9.666666666666666
117,0.0015017453692723018,0.0015299427901425224,0.0015581402110127435,0.0016077038686946677,0.0016359012895648885,9.75
118,0.0035476879165857187,0.0031008240619610295,0.00265396020733634,0.002149285710274202,0.0017024218556495128,9.833333333333334
119,0.005821134070308793,0.004854878097061923,0.003888622123815053,0.002777990155027038,0.0018117341817801675,9.916666666666666
